journey_id,cust_id,issue_type,tier,start_timestamp,end_timestamp,event_count,channel_count,channel_switches,max_friction,mean_friction,resolved,terminal_status,escalated,repeat_contact_14d,breakpoint_event_id,transaction_amount_usd,severity,resolution_difficulty,customer_churned_30d
JRN_00001545,CUST_PREMIUM_001298,payment_failure,Gold,1784649605.168233,1784652995.168233,2,2,1,0.5153,0.4363,False,pending,True,True,evt_web_000002556,561.02,0.7119,0.3998,True
JRN_00001546,CUST_PREMIUM_001298,payment_failure,Gold,1780652113.168233,1780652169.168233,2,1,0,0.7044,0.6032,True,resolved,True,False,evt_web_000002558,183.62,0.7768,0.3981,True
JRN_00001547,CUST_PREMIUM_001298,credit_limit_request,Gold,1775705054.168233,1775707025.168233,2,2,1,0.4794,0.383,True,resolved,False,False,evt_call_center_000002561,24021.06,0.3763,0.4861,True
JRN_00001548,CUST_PREMIUM_001298,wire_transfer_problem,Gold,1781689458.168233,1781689458.168233,1,1,0,0.6975,0.6975,True,resolved,False,True,evt_app_000002562,34482.91,0.9138,0.6735,True
JRN_00001549,CUST_PREMIUM_001298,login_problem,Gold,1783690197.168233,1783690197.168233,1,1,0,0.0122,0.0122,True,resolved,False,False,evt_web_000002563,,0.02,0.3629,True
JRN_00001550,CUST_PREMIUM_001298,routine_account_review,Gold,1780437736.168233,1780437736.168233,1,1,0,0.0479,0.0479,False,pending,False,False,evt_app_000002564,,0.1438,0.0871,True
JRN_00001551,CUST_PREMIUM_001298,replacement_card,Gold,1784821928.168233,1784821928.168233,1,1,0,0.3508,0.3508,True,resolved,False,True,evt_call_center_000002565,,0.4632,0.3113,True
JRN_00001552,CUST_PREMIUM_001299,payment_failure,Platinum,1782011776.168233,1782011776.168233,1,1,0,0.239,0.239,True,resolved,True,True,evt_app_000002566,176.35,0.6371,0.4105,False
JRN_00001553,CUST_PREMIUM_001299,card_declined,Platinum,1783371675.168233,1783371836.168233,2,1,0,0.6811,0.6481,True,resolved,True,True,evt_call_center_000002567,1044.92,0.6648,0.3729,False
JRN_00001554,CUST_PREMIUM_001299,routine_account_review,Platinum,1779924060.168233,1779924176.168233,2,1,0,0.0788,0.0465,True,resolved,True,False,evt_app_000002570,,0.089,0.0438,False
JRN_00001555,CUST_PREMIUM_001299,routine_account_review,Platinum,1782943923.168233,1782943923.168233,1,1,0,0.0465,0.0465,True,resolved,False,False,evt_web_000002571,,0.0696,0.1238,False
JRN_00001556,CUST_PREMIUM_001299,payment_failure,Platinum,1780978440.168233,1780978440.168233,1,1,0,0.575,0.575,True,resolved,True,True,evt_app_000002572,372.76,0.7,0.407,False
JRN_00001557,CUST_PREMIUM_001300,wire_transfer_problem,Green,1780999108.168233,1781000130.168233,2,2,1,0.6411,0.6041,False,abandoned,True,True,evt_web_000002573,6277.42,0.8801,0.6365,False
JRN_00001558,CUST_PREMIUM_001301,travel_booking,Platinum,1784341671.168233,1784341671.168233,1,1,0,0.3359,0.3359,True,resolved,True,False,evt_web_000002575,1592.45,0.3406,0.4348,False
JRN_00001559,CUST_PREMIUM_001301,replacement_card,Platinum,1781840821.168233,1781840821.168233,1,1,0,0.4983,0.4983,True,resolved,False,False,evt_call_center_000002576,,0.5084,0.2571,False
JRN_00001560,CUST_PREMIUM_001302,credit_limit_request,Gold,1783850697.168233,1783853048.168233,2,2,1,0.5406,0.495,False,pending,False,True,evt_web_000002577,3672.34,0.48,0.4507,True
JRN_00001561,CUST_PREMIUM_001302,card_declined,Gold,1783684353.168233,1783684353.168233,1,1,0,0.8149,0.8149,True,resolved,True,True,evt_call_center_000002579,57.69,0.812,0.3582,True
JRN_00001562,CUST_PREMIUM_001302,replacement_card,Gold,1782524596.168233,1782524596.168233,1,1,0,0.6154,0.6154,False,pending,False,True,evt_web_000002580,,0.5017,0.2877,True
JRN_00001563,CUST_PREMIUM_001302,suspected_fraud,Gold,1780725980.168233,1780727775.168233,2,2,1,0.9449,0.6263,True,resolved,True,True,evt_call_center_000002582,817.47,0.8144,0.5252,True
JRN_00001564,CUST_PREMIUM_001302,dispute_status,Gold,1779756740.168233,1779757791.168233,3,2,1,0.7807,0.6631,False,pending,False,True,evt_call_center_000002584,40.51,0.6031,0.7043,True
JRN_00001565,CUST_PREMIUM_001302,routine_account_review,Gold,1776249063.168233,1776249063.168233,1,1,0,0.1103,0.1103,True,resolved,True,False,evt_app_000002586,,0.1504,0.0442,True
JRN_00001566,CUST_PREMIUM_001302,suspected_fraud,Gold,1783597772.168233,1783597772.168233,1,1,0,0.7252,0.7252,True,resolved,True,True,evt_call_center_000002587,1023.82,0.8646,0.5088,True
JRN_00001567,CUST_PREMIUM_001302,dispute_status,Gold,1780574747.168233,1780575093.168233,2,2,1,0.6141,0.5979,True,resolved,True,False,evt_web_000002588,65.31,0.5525,0.5921,True
JRN_00001568,CUST_PREMIUM_001302,credit_limit_request,Gold,1778657811.168233,1778659831.168233,2,2,1,0.4992,0.4426,True,resolved,True,True,evt_call_center_000002591,3124.91,0.3697,0.441,True
JRN_00001569,CUST_PREMIUM_001302,card_declined,Gold,1779771197.168233,1779772560.168233,2,2,1,0.8438,0.5973,True,resolved,True,True,evt_call_center_000002593,47.87,0.7014,0.4389,True
JRN_00001570,CUST_PREMIUM_001302,wire_transfer_problem,Gold,1778472431.168233,1778472703.168233,2,2,1,0.9322,0.7489,True,resolved,True,False,evt_web_000002594,3987.47,0.99,0.6891,True
JRN_00001571,CUST_PREMIUM_001303,dispute_status,Gold,1775251139.168233,1775252033.168233,2,2,1,0.6629,0.5481,True,resolved,True,False,evt_call_center_000002597,102.89,0.5881,0.565,False
JRN_00001572,CUST_PREMIUM_001303,routine_account_review,Gold,1776818113.168233,1776820318.168233,2,2,1,0.0859,0.0733,False,pending,False,False,evt_call_center_000002599,,0.02,0.0538,False
JRN_00001573,CUST_PREMIUM_001303,dispute_status,Gold,1775524513.168233,1775525025.168233,2,1,0,0.5726,0.4014,True,resolved,False,False,evt_app_000002601,18.28,0.4959,0.5388,False
JRN_00001574,CUST_PREMIUM_001303,routine_account_review,Gold,1775261541.168233,1775267517.168233,2,2,1,0.0573,0.029,True,resolved,False,True,evt_web_000002603,,0.02,0.093,False
JRN_00001575,CUST_PREMIUM_001304,routine_account_review,Green,1777116966.168233,1777116966.168233,1,1,0,0.0418,0.0418,True,resolved,True,False,evt_web_000002604,,0.02,0.0174,False
JRN_00001576,CUST_PREMIUM_001304,lounge_access,Green,1779306341.168233,1779306341.168233,1,1,0,0.163,0.163,True,resolved,False,False,evt_in_person_000002605,,0.4699,0.2001,False
JRN_00001577,CUST_PREMIUM_001304,payment_failure,Green,1781486769.168233,1781501867.168233,2,2,1,0.8673,0.78,True,resolved,True,False,evt_in_person_000002607,272.04,0.627,0.4008,False
JRN_00001578,CUST_PREMIUM_001304,credit_limit_request,Green,1774731363.168233,1774732127.168233,2,2,1,0.4495,0.4242,True,resolved,False,False,evt_web_000002609,6218.29,0.4051,0.4669,False
JRN_00001579,CUST_PREMIUM_001304,dispute_status,Green,1783545891.168233,1783547833.168233,2,2,1,0.8387,0.8045,True,resolved,True,True,evt_call_center_000002611,60.85,0.5097,0.5529,False
JRN_00001580,CUST_PREMIUM_001305,card_declined,Green,1777576194.168233,1777576194.168233,1,1,0,0.5517,0.5517,True,resolved,True,True,evt_call_center_000002612,261.95,0.6779,0.3146,True
JRN_00001581,CUST_PREMIUM_001305,benefit_claim,Green,1781756385.168233,1781757694.168233,3,2,1,0.6416,0.4443,True,resolved,True,False,evt_call_center_000002615,33.85,0.3842,0.3575,True
JRN_00001582,CUST_PREMIUM_001305,dispute_status,Green,1783550779.168233,1783550779.168233,1,1,0,0.5,0.5,True,resolved,False,True,evt_web_000002616,70.36,0.6628,0.5397,True
JRN_00001583,CUST_PREMIUM_001306,dispute_status,Platinum,1776841106.168233,1776841106.168233,1,1,0,0.3922,0.3922,True,resolved,True,True,evt_call_center_000002617,47.82,0.619,0.6143,False
JRN_00001584,CUST_PREMIUM_001306,card_declined,Platinum,1781882644.168233,1781882772.168233,2,1,0,0.601,0.5898,True,resolved,False,True,evt_app_000002619,219.4,0.7149,0.3768,False
JRN_00001585,CUST_PREMIUM_001306,lounge_access,Platinum,1775899559.168233,1775899715.168233,3,2,1,0.4812,0.3359,False,pending,False,True,evt_web_000002622,,0.2989,0.1686,False
JRN_00001586,CUST_PREMIUM_001306,replacement_card,Platinum,1779177911.168233,1779177911.168233,1,1,0,0.5395,0.5395,True,resolved,True,False,evt_call_center_000002623,,0.495,0.3179,False
JRN_00001587,CUST_PREMIUM_001306,routine_account_review,Platinum,1779715300.168233,1779715300.168233,1,1,0,0.0112,0.0112,True,resolved,False,False,evt_web_000002624,,0.1485,0.0111,False
JRN_00001588,CUST_PREMIUM_001306,travel_booking,Platinum,1776802510.168233,1776802920.168233,2,1,0,0.2716,0.2239,True,resolved,True,False,evt_call_center_000002625,1367.34,0.3341,0.3238,False
JRN_00001589,CUST_PREMIUM_001306,travel_booking,Platinum,1776887674.168233,1776888521.168233,2,2,1,0.4361,0.2895,True,resolved,True,False,evt_app_000002627,2037.34,0.3188,0.3056,False
JRN_00001590,CUST_PREMIUM_001306,login_problem,Platinum,1781031313.168233,1781032599.168233,2,2,1,0.5479,0.5118,True,resolved,True,True,evt_web_000002630,,0.4994,0.2803,False
JRN_00001591,CUST_PREMIUM_001306,login_problem,Platinum,1781502571.168233,1781503876.168233,2,2,1,0.5966,0.4316,True,resolved,False,False,evt_web_000002632,,0.5573,0.3281,False
JRN_00001592,CUST_PREMIUM_001306,credit_limit_request,Platinum,1779303673.168233,1779306697.168233,3,2,1,0.5906,0.4453,True,resolved,True,False,evt_web_000002635,7811.99,0.5147,0.5776,False
JRN_00001593,CUST_PREMIUM_001306,routine_account_review,Platinum,1782141447.168233,1782141447.168233,1,1,0,0.023,0.023,True,resolved,True,True,evt_web_000002636,,0.1092,0.0191,False
JRN_00001594,CUST_PREMIUM_001306,travel_booking,Platinum,1781120142.168233,1781120142.168233,1,1,0,0.1437,0.1437,True,resolved,False,False,evt_web_000002637,1274.83,0.2586,0.3319,False
JRN_00001595,CUST_PREMIUM_001307,card_declined,Gold,1781589517.168233,1781589517.168233,1,1,0,0.1315,0.1315,True,resolved,False,False,evt_app_000002638,194.39,0.5259,0.3513,False
JRN_00001596,CUST_PREMIUM_001307,login_problem,Gold,1776631713.168233,1776639506.168233,3,2,1,0.2776,0.2309,True,resolved,True,False,evt_web_000002640,,0.3331,0.3324,False
JRN_00001597,CUST_PREMIUM_001307,login_problem,Gold,1780260000.168233,1780261189.168233,4,2,2,0.7834,0.4982,True,resolved,True,True,evt_app_000002645,,0.3514,0.3406,False
JRN_00001598,CUST_PREMIUM_001307,lounge_access,Gold,1782159076.168233,1782159076.168233,1,1,0,0.0586,0.0586,True,resolved,False,False,evt_in_person_000002646,,0.0924,0.1611,False
JRN_00001599,CUST_PREMIUM_001307,payment_failure,Gold,1776330979.168233,1776333491.168233,2,2,1,0.8499,0.5572,True,resolved,True,False,evt_call_center_000002648,93.49,0.6364,0.3948,False
JRN_00001600,CUST_PREMIUM_001307,benefit_claim,Gold,1775620989.168233,1775620989.168233,1,1,0,0.3229,0.3229,True,resolved,False,False,evt_web_000002649,57.6,0.3458,0.4166,False
JRN_00001601,CUST_PREMIUM_001308,payment_failure,Platinum,1783954745.168233,1783967427.168233,3,3,2,0.6678,0.5199,True,resolved,True,True,evt_call_center_000002651,86.41,0.6667,0.4306,False
JRN_00001602,CUST_PREMIUM_001308,travel_booking,Platinum,1774992905.168233,1774992905.168233,1,1,0,0.1576,0.1576,True,resolved,True,False,evt_web_000002653,4151.13,0.4025,0.3667,False
JRN_00001603,CUST_PREMIUM_001308,card_declined,Platinum,1781215053.168233,1781215553.168233,2,1,0,0.6637,0.5233,True,resolved,True,False,evt_web_000002655,62.62,0.668,0.3735,False
JRN_00001604,CUST_PREMIUM_001308,credit_limit_request,Platinum,1782564768.168233,1782565586.168233,2,2,1,0.5995,0.4101,True,resolved,True,True,evt_call_center_000002657,53703.93,0.4516,0.4823,False
JRN_00001605,CUST_PREMIUM_001308,routine_account_review,Platinum,1776786173.168233,1776786173.168233,1,1,0,0.0048,0.0048,False,pending,False,True,evt_app_000002658,,0.1108,0.0351,False
JRN_00001606,CUST_PREMIUM_001309,lounge_access,Platinum,1777339799.168233,1777339799.168233,1,1,0,0.2577,0.2577,True,resolved,False,False,evt_in_person_000002659,,0.2384,0.1705,False
JRN_00001607,CUST_PREMIUM_001309,travel_booking,Platinum,1783763964.168233,1783763964.168233,1,1,0,0.5905,0.5905,True,resolved,True,False,evt_web_000002660,8049.4,0.4907,0.3399,False
JRN_00001608,CUST_PREMIUM_001309,login_problem,Platinum,1781821245.168233,1781821245.168233,1,1,0,0.3751,0.3751,True,resolved,True,False,evt_app_000002661,,0.4923,0.2817,False
JRN_00001609,CUST_PREMIUM_001309,card_declined,Platinum,1781364379.168233,1781364379.168233,1,1,0,0.3164,0.3164,True,resolved,False,True,evt_call_center_000002662,89.52,0.6215,0.3519,False
JRN_00001610,CUST_PREMIUM_001309,travel_booking,Platinum,1776824446.168233,1776826301.168233,3,3,2,0.6039,0.4594,True,resolved,True,True,evt_call_center_000002665,1487.42,0.5098,0.4037,False
JRN_00001611,CUST_PREMIUM_001310,wire_transfer_problem,Gold,1781649088.168233,1781650115.168233,2,2,1,0.7358,0.7173,True,resolved,True,False,evt_web_000002667,2864.21,0.9297,0.6546,False
JRN_00001612,CUST_PREMIUM_001310,login_problem,Gold,1777583180.168233,1777584145.168233,2,2,1,0.6798,0.5632,True,resolved,False,True,evt_web_000002668,,0.4729,0.2937,False
JRN_00001613,CUST_PREMIUM_001311,card_declined,Green,1783848432.168233,1783848727.168233,2,1,0,0.7961,0.6188,True,resolved,True,True,evt_in_person_000002671,89.97,0.6269,0.4066,False
JRN_00001614,CUST_PREMIUM_001311,routine_account_review,Green,1779095879.168233,1779096629.168233,2,1,0,0.7562,0.608,False,pending,False,True,evt_app_000002672,,0.2378,0.0948,False
JRN_00001615,CUST_PREMIUM_001311,travel_booking,Green,1784032296.168233,1784032296.168233,1,1,0,0.3385,0.3385,True,resolved,True,False,evt_web_000002674,1109.4,0.2925,0.3064,False
JRN_00001616,CUST_PREMIUM_001311,lounge_access,Green,1776810363.168233,1776814423.168233,2,2,1,0.2909,0.2398,False,abandoned,False,True,evt_call_center_000002675,,0.2075,0.1717,False
JRN_00001617,CUST_PREMIUM_001311,credit_limit_request,Green,1781563212.168233,1781563383.168233,2,2,1,0.7256,0.6484,False,abandoned,True,True,evt_call_center_000002678,4084.16,0.508,0.4321,False
JRN_00001618,CUST_PREMIUM_001311,payment_failure,Green,1777340215.168233,1777340215.168233,1,1,0,0.1957,0.1957,True,resolved,False,True,evt_app_000002679,45.03,0.7386,0.4213,False
JRN_00001619,CUST_PREMIUM_001311,routine_account_review,Green,1779432418.168233,1779432418.168233,1,1,0,0.2024,0.2024,True,resolved,False,True,evt_app_000002680,,0.187,0.0477,False
JRN_00001620,CUST_PREMIUM_001311,payment_failure,Green,1778799973.168233,1778799973.168233,1,1,0,1.0,1.0,True,resolved,True,True,evt_app_000002681,171.45,0.7648,0.4704,False
JRN_00001621,CUST_PREMIUM_001311,routine_account_review,Green,1782141033.168233,1782145966.168233,2,2,1,0.3271,0.2014,False,pending,False,False,evt_call_center_000002683,,0.0444,0.01,False
JRN_00001622,CUST_PREMIUM_001312,credit_limit_request,Gold,1781493981.168233,1781494342.168233,2,1,0,0.5165,0.3989,True,resolved,True,True,evt_call_center_000002685,6147.37,0.3813,0.4596,False
JRN_00001623,CUST_PREMIUM_001312,card_declined,Gold,1780139291.168233,1780139387.168233,3,1,0,0.5359,0.4574,True,resolved,True,False,evt_call_center_000002687,94.24,0.5853,0.3265,False
JRN_00001624,CUST_PREMIUM_001312,card_declined,Gold,1781743483.168233,1781743483.168233,1,1,0,0.3534,0.3534,False,pending,True,True,evt_in_person_000002689,122.11,0.6551,0.3239,False
JRN_00001625,CUST_PREMIUM_001313,travel_booking,Gold,1778750511.168233,1778751370.168233,3,1,0,0.6489,0.5129,True,resolved,False,False,evt_call_center_000002692,645.54,0.4826,0.3043,False
JRN_00001626,CUST_PREMIUM_001313,benefit_claim,Gold,1778001086.168233,1778001086.168233,1,1,0,0.1561,0.1561,True,resolved,True,False,evt_call_center_000002693,68.11,0.4535,0.4278,False
JRN_00001627,CUST_PREMIUM_001313,dispute_status,Gold,1776291735.168233,1776293515.168233,2,2,1,0.6917,0.4403,True,resolved,False,False,evt_in_person_000002695,54.92,0.4915,0.5534,False
JRN_00001628,CUST_PREMIUM_001313,travel_booking,Gold,1782515039.168233,1782521707.168233,3,2,1,0.7263,0.5453,True,resolved,True,True,evt_call_center_000002697,1069.58,0.5133,0.3072,False
JRN_00001629,CUST_PREMIUM_001313,wire_transfer_problem,Gold,1784689444.168233,1784690591.168233,2,2,1,0.9174,0.8171,True,resolved,True,False,evt_call_center_000002700,2943.09,0.99,0.6758,False
JRN_00001630,CUST_PREMIUM_001313,login_problem,Gold,1777690171.168233,1777690429.168233,2,1,0,0.3192,0.272,False,abandoned,False,True,evt_app_000002702,,0.4287,0.2968,False
JRN_00001631,CUST_PREMIUM_001313,login_problem,Gold,1774744322.168233,1774744322.168233,1,1,0,0.264,0.264,True,resolved,False,False,evt_web_000002703,,0.4752,0.3308,False
JRN_00001632,CUST_PREMIUM_001313,lounge_access,Gold,1778093198.168233,1778093198.168233,1,1,0,0.4532,0.4532,True,resolved,False,False,evt_in_person_000002704,,0.0996,0.2256,False
JRN_00001633,CUST_PREMIUM_001313,credit_limit_request,Gold,1778955085.168233,1778955085.168233,1,1,0,0.3626,0.3626,True,resolved,False,False,evt_app_000002705,2112.37,0.265,0.4377,False
JRN_00001634,CUST_PREMIUM_001313,payment_failure,Gold,1775211264.168233,1775212360.168233,2,2,1,0.6811,0.6139,True,resolved,True,False,evt_call_center_000002707,15.69,0.6822,0.4267,False
JRN_00001635,CUST_PREMIUM_001313,benefit_claim,Gold,1775094032.168233,1775094186.168233,2,1,0,0.6068,0.4507,True,resolved,True,False,evt_app_000002709,11.05,0.3375,0.4107,False
JRN_00001636,CUST_PREMIUM_001313,payment_failure,Gold,1781209492.168233,1781209492.168233,1,1,0,0.4841,0.4841,True,resolved,False,False,evt_app_000002710,132.17,0.6798,0.4779,False
JRN_00001637,CUST_PREMIUM_001314,wire_transfer_problem,Platinum,1780442256.168233,1780449110.168233,3,3,2,0.8181,0.7306,False,pending,True,True,evt_in_person_000002712,70211.68,0.8713,0.7308,False
JRN_00001638,CUST_PREMIUM_001314,suspected_fraud,Platinum,1775707517.168233,1775712285.168233,4,2,1,1.0,0.9369,True,resolved,True,True,evt_web_000002714,549.0,0.9244,0.5959,False
JRN_00001639,CUST_PREMIUM_001314,payment_failure,Platinum,1776030169.168233,1776030877.168233,2,2,1,0.4896,0.4152,True,resolved,True,True,evt_call_center_000002719,14.25,0.6334,0.4134,False
JRN_00001640,CUST_PREMIUM_001314,routine_account_review,Platinum,1780798645.168233,1780802290.168233,2,2,1,0.0982,0.0915,True,resolved,False,True,evt_web_000002721,,0.0664,0.0209,False
JRN_00001641,CUST_PREMIUM_001314,lounge_access,Platinum,1780184409.168233,1780184409.168233,1,1,0,0.0919,0.0919,True,resolved,False,False,evt_in_person_000002722,,0.2114,0.1559,False
JRN_00001642,CUST_PREMIUM_001314,wire_transfer_problem,Platinum,1775904287.168233,1775908961.168233,5,2,3,0.9956,0.7937,True,resolved,True,True,evt_web_000002727,7993.57,0.8959,0.6939,False
JRN_00001643,CUST_PREMIUM_001314,payment_failure,Platinum,1784418617.168233,1784418617.168233,1,1,0,0.5976,0.5976,True,resolved,False,False,evt_in_person_000002728,347.92,0.6571,0.3998,False
JRN_00001644,CUST_PREMIUM_001314,travel_booking,Platinum,1783986091.168233,1783986237.168233,2,1,0,0.4074,0.3973,False,pending,True,True,evt_app_000002729,2857.14,0.3748,0.3656,False
JRN_00001645,CUST_PREMIUM_001314,wire_transfer_problem,Platinum,1784673349.168233,1784673349.168233,1,1,0,0.9082,0.9082,True,resolved,True,True,evt_app_000002731,16322.42,0.8883,0.7523,False
JRN_00001646,CUST_PREMIUM_001314,login_problem,Platinum,1776236848.168233,1776236848.168233,1,1,0,0.2526,0.2526,True,resolved,False,True,evt_web_000002732,,0.3909,0.3507,False
JRN_00001647,CUST_PREMIUM_001314,card_declined,Platinum,1777376014.168233,1777376913.168233,3,1,0,0.758,0.4769,True,resolved,False,False,evt_app_000002734,83.56,0.6588,0.3149,False
JRN_00001648,CUST_PREMIUM_001314,travel_booking,Platinum,1780959095.168233,1780959335.168233,2,1,0,0.3267,0.277,True,resolved,False,False,evt_app_000002736,6378.03,0.1936,0.4091,False
JRN_00001649,CUST_PREMIUM_001314,suspected_fraud,Platinum,1779603866.168233,1779603866.168233,1,1,0,0.7697,0.7697,True,resolved,True,False,evt_app_000002738,260.88,0.9395,0.5446,False
JRN_00001650,CUST_PREMIUM_001314,card_declined,Platinum,1777011607.168233,1777011731.168233,2,1,0,0.806,0.6839,True,resolved,True,True,evt_call_center_000002740,28.41,0.6252,0.3893,False
